,x
2040_s_at,0.009239136
2041_i_at,0.195732121
2042_s_at,0.445500842
2043_s_at,0.117253525
2044_s_at,-0.901975537
2045_s_at,0.105246369
2046_at,0.052278056
2047_s_at,-0.027353364
2048_s_at,0.24122053
2049_s_at,-0.467937402
205_g_at,-0.154337115
2050_s_at,-0.358588602
2051_at,0.031153579
2052_g_at,-0.748161805
2053_at,-0.754731512
2054_g_at,-1.101889649
2055_s_at,0.167885685
2056_at,-0.319327723
2057_g_at,-0.969025136
2058_s_at,-0.770661354
2059_s_at,-0.771973754
206_at,0.110464695
2060_at,0.102145065
2061_at,-0.738502677
2062_at,-1.407968131
2063_at,-0.231553701
2064_g_at,-0.033136325
2065_s_at,-0.246294273
2066_at,0.046611782
2067_f_at,-0.144654851
2068_s_at,0.179278275
2069_s_at,-0.336262188
207_at,-0.038604676
2070_i_at,-0.064428243
2071_s_at,0.054840325
2072_at,0.077282483
2073_s_at,-0.266742899
2074_at,0.218713073
2075_s_at,-0.174261721
2076_s_at,-0.011626838
2077_at,0.017282993
2078_s_at,-0.017202492
2079_s_at,0.013899455
208_at,0.060869504
2080_s_at,0.078773054
2081_s_at,0.360077326
2082_s_at,-0.403610115
2083_at,0.453182399
2084_s_at,-0.034618485
2085_s_at,-0.389819199
2086_s_at,0.045522018
2087_s_at,-0.53808368
2088_s_at,-0.022521244
2089_s_at,-0.444338792
209_at,0.094153841
2090_i_at,-0.109494971
2091_at,0.200170613
2092_s_at,-2.031606792
2093_s_at,-0.197135486
2094_s_at,-0.459909562
210_at,0.027309422
211_at,0.174155303
212_at,0.25040676
213_at,-0.372944116
214_at,0.019964125
215_g_at,0.021719859
216_at,0.054190933
217_at,0.057406802
218_at,0.290108159
219_i_at,0.001713386
220_r_at,-0.218579199
221_s_at,0.0094075
222_at,-0.393547134
223_at,0.83571968
224_at,-0.538757953
225_at,-0.125275937
226_at,-0.843164303
227_g_at,-0.669092782
228_at,-0.096269439
229_at,0.352929822
230_s_at,0.004845358
231_at,0.125179983
232_at,-1.209555633
233_s_at,0.356718325
234_s_at,-0.060644603
235_at,0.046674239
236_at,-0.05997649
237_s_at,0.280877094
238_at,0.070039427
239_at,-0.73470231
240_at,0.150414579
241_g_at,0.312676448
242_at,-0.104583549
243_g_at,-0.097998262
244_at,0.035945851
245_at,0.275084595
246_at,0.340672456
247_s_at,0.171648379
248_at,-0.177473799
249_at,-0.110143681
250_at,-0.080308997
251_at,0.048773803
252_at,0.150549162
253_g_at,0.137889859
254_at,0.154090087
255_s_at,0.044783143
256_s_at,0.116103496
257_at,-0.014250004
258_at,-0.056398558
259_s_at,0.138908468
260_at,0.003726718
261_s_at,-2.728278709
262_at,0.147077504
263_g_at,-0.021655051
264_at,0.073311208
265_s_at,0.160669709
266_s_at,-1.348381474
267_at,0.186605725
268_at,0.242276842
269_at,0.063316844
270_at,0.207123229
271_s_at,0.176692437
272_at,0.101565124
273_g_at,0.181489242
274_at,-0.120575467
275_at,-0.324675945
276_at,0.083131798
277_at,-0.157581318
278_at,-0.004551894
279_at,-0.215446422
280_g_at,-0.436711942
281_s_at,-0.033439746
282_at,-0.025015768
283_at,0.097301597
284_at,0.907038466
285_g_at,1.050500361
286_at,0.68207447
287_at,0.366214455
288_s_at,0.179533693
289_at,0.127138666
290_s_at,-0.01045942
291_s_at,-1.734134857
292_s_at,-0.136542205
293_at,0.109682642
294_s_at,-0.180729041
295_s_at,0.050194454
296_at,-0.026966225
297_g_at,0.154601352
298_at,-0.016335061
299_i_at,0.219169213
300_f_at,0.376248214
301_at,-0.169802688
302_at,0.143652634
303_at,0.091742042
304_at,-0.091741873
305_g_at,-0.257505945
306_s_at,0.095173014
307_at,0.266818597
308_f_at,0.024422386
309_f_at,0.074152323
310_s_at,0.15733028
311_s_at,-2.499623077
312_s_at,-0.250569332
313_at,0.099232618
31307_at,-0.016049062
31308_at,0.136088629
31309_r_at,-0.0672642
31310_at,0.068282354
31311_at,0.128906692
31312_at,0.189771038
31313_at,0.144702961
31314_at,0.243555638
31315_at,-0.001535313
31316_at,0.186282596
31317_r_at,0.000451663
31318_at,0.187847868
31319_at,0.177013225
31320_at,0.138538085
31321_at,0.064291353
31322_at,0.240833553
31323_r_at,0.165896907
31324_at,-0.120141966
31325_at,0.034086034
31326_at,0.168269403
31327_at,0.078824239
31328_at,0.186476822
31329_at,-0.116877234
31330_at,0.283483737
31331_at,-0.01617808
31332_at,0.164385748
31333_at,0.009981532
31334_at,-0.14305071
31335_at,0.263230734
31336_at,0.059530688
31337_at,0.068148166
31338_at,-0.151141684
31339_at,-0.138077264
31340_at,0.055174143
31341_at,0.158672653
31342_at,-0.430675376
31343_at,0.13485362
31344_at,-0.021595423
31345_at,0.106205637
31346_at,0.075314019
31347_at,0.035205471
31348_at,0.194502385
31349_at,0.06190228
31350_at,0.201842337
31351_at,0.336423372
31352_at,0.13614455
31353_f_at,0.173523425
31354_r_at,0.139043234
31355_at,0.117976347
31356_at,0.070612318
31357_at,0.165113521
31358_at,0.074310542
31359_at,0.012220784
31360_at,0.007744681
31361_at,0.17656247
31362_at,0.137598856
31363_at,0.211887388
31364_i_at,-0.127777602
31365_f_at,0.065658524
31366_at,0.201580275
31367_at,0.18039525
31368_at,0.190937237
31369_at,0.231140703
31370_at,0.35724016
31371_at,0.094983475
31372_at,0.087366933
31373_at,0.181071044
31374_at,0.391340419
31375_at,0.007712076
31376_at,0.235671917
31377_r_at,0.117905305
31378_at,0.254505357
31379_at,0.162353373
31380_at,0.066651969
31381_at,0.30868588
31382_f_at,-0.124667181
31383_at,-0.008175389
31384_at,0.164789928
31385_at,0.07474969
31386_at,0.11024346
31387_at,0.063895706
31388_at,0.176336834
31389_at,0.12218783
31390_at,-0.022995992
31391_at,0.039799525
31392_r_at,0.225382549
31393_r_at,-0.028255077
31394_at,0.074421953
31395_i_at,0.1414027
31396_r_at,-0.124113674
31397_at,0.240231274
31398_at,0.051680728
31399_at,0.163432373
314_at,0.115212717
31400_at,0.20118225
31401_r_at,-0.001759137
31402_at,-0.029844096
31403_at,0.408631832
31404_at,0.135128048
31405_at,0.174845146
31406_at,0.023985822
31407_at,-0.101178327
31408_at,0.216595098
31409_at,0.193830703
31410_at,-0.011526642
31411_at,0.058139169
31412_at,0.167314412
31413_at,0.027518546
31414_at,0.192947026
31415_at,0.249607861
31416_at,-0.279792153
31417_at,0.37995405
31418_at,0.091160987
31419_r_at,-0.014369371
31420_at,0.168516903
31421_at,0.360126753
31422_at,0.071857387
31423_at,0.048930732
31424_at,0.097402425
31425_g_at,0.221882847
31426_at,0.159414872
31427_at,0.084498203
31428_at,0.152301352
31429_at,0.063269925
31430_at,-0.040857892
31431_at,-0.429849716
31432_g_at,-0.453943409
31433_at,0.06635871
31434_at,0.18672961
31435_at,0.111107112
31436_s_at,0.402113569
31437_r_at,0.156731432
31438_s_at,0.203720151
31439_f_at,0.23781957
31440_at,-0.014364114
31441_at,0.071738243
31442_at,0.187225837
31443_at,0.073218797
31444_s_at,-0.311677186
31445_at,0.129051863
31446_s_at,0.154075244
31447_at,0.252249375
31448_s_at,0.134960901
31449_at,0.087996373
31450_s_at,0.209856171
31451_at,-0.098341907
31452_at,0.100705877
31453_s_at,0.27432141
31454_f_at,0.281079668
31455_r_at,0.136273852
31456_at,0.285810843
31457_at,0.06523022
31458_at,0.089438177
31459_i_at,0.102283204
31460_f_at,0.098548219
31461_at,0.18288295
31462_f_at,0.938768923
31463_s_at,0.11366714
31464_at,-0.145121424
31465_g_at,-1.080944043
31466_at,0.163985844
31467_at,0.082714162
31468_f_at,0.193877697
31469_s_at,0.067227786
31470_at,0.185355618
31471_at,0.062783078
31472_s_at,-1.696827786
31473_s_at,0.164579124
31474_r_at,0.038891693
31475_at,0.002808958
31476_g_at,-0.042053898
31477_at,-1.298368238
31478_at,0.206410214
31479_f_at,0.061219938
31480_f_at,0.630846212
31481_s_at,-0.498057143
31482_at,0.043431347
31483_g_at,-0.021924464
31484_at,0.260851848
31485_at,0.236962705
31486_s_at,0.107745017
31487_at,0.118335788
31488_s_at,-0.859758367
31489_at,-0.117151868
31490_at,0.189062373
31491_s_at,-0.243118112
31492_at,0.851118245
31493_s_at,0.159162182
31494_at,-0.043542833
31495_at,0.130106375
31496_g_at,0.116154126
31497_at,1.481797268
31498_f_at,0.978918183
31499_s_at,0.140065089
315_at,0.165947748
31500_at,0.284107978
31501_at,0.051445799
31502_at,-0.037708536
31503_at,0.257963549
31504_at,-0.335267053
31505_at,0.042184082
31506_s_at,0.268450938
31507_at,0.21081899
31508_at,-0.278949635
31509_at,-0.00762978
31510_s_at,-0.363070323
31511_at,0.273468484
31512_at,0.059405892
31513_at,0.311186762
31514_at,0.062854234
31515_at,0.009011038
31516_f_at,0.305220036
31517_f_at,0.16614029
31518_i_at,0.321625859
31519_f_at,0.258914426
31520_at,-0.226236054
31521_f_at,0.438912631
31522_f_at,1.143133939
31523_f_at,0.968725663
31524_f_at,0.80728845
31525_s_at,0.71836574
31526_f_at,-0.395212189
31527_at,0.003973976
31528_f_at,0.921384189
31529_at,0.032086946
31530_at,0.147406192
31531_g_at,0.177856749
31532_at,0.015655022
31533_s_at,0.150835867
31534_at,0.178341733
31535_i_at,0.227128795
31536_at,-0.063737386
31537_at,0.057208916
31538_at,0.097711477
31539_r_at,0.209579256
31540_at,0.106372807
31541_at,0.192118456
31542_at,-0.004135671
31543_at,0.179994909
31544_at,-0.030692659
31545_at,0.187024842
31546_at,0.230645325
31547_at,0.381570114
31548_at,0.013022603
31549_at,0.109022388
31550_at,0.304767543
31551_at,0.041936326
31552_at,0.082504324
31553_at,0.262109713
31554_at,-0.010343314
31555_at,0.083029987
31556_at,0.229040406
31557_at,-0.035694803
31558_at,0.166156813
31559_at,0.051265626
31560_at,0.010295381
31561_at,0.203690543
31562_at,0.17492512
31563_at,0.054637391
31564_at,0.105416338
31565_at,-0.018017032
31566_at,-0.039314288
31567_at,0.26490937
31568_at,0.193552808
31569_at,0.149462386
31570_at,0.228742318
31571_at,0.180765128
31572_at,-0.007390763
31573_at,0.200893135
31574_i_at,-0.011684224
31575_f_at,0.055301242
31576_at,0.206947643
31577_at,0.234562081
31578_at,0.117271286
31579_at,0.169370527
31580_at,0.064070285
31581_at,0.189059525
31582_at,0.003053023
31583_at,0.254758004
31584_at,0.00962567
31585_at,0.019650366
31586_f_at,-0.027781885
31587_at,0.102633442
31588_at,0.098512314
31589_at,0.133512881
31590_g_at,-0.028650694
31591_s_at,0.029588878
31592_at,0.111708062
31593_at,0.045670179
31594_at,0.161197782
31595_at,-0.036855953
31596_f_at,0.09413486
31597_r_at,0.038026086
31598_s_at,0.264158236
31599_f_at,0.805772502
316_g_at,0.178634301
31600_s_at,0.397744917
31601_s_at,0.009553107
31602_at,0.092898718
31603_at,0.390312268
31604_at,0.085627928
31605_at,-0.128199272
31606_at,0.27799006
31607_at,0.061761301
31608_g_at,-0.378620433
31609_s_at,-0.700173622
31610_at,0.088404527
31611_s_at,-0.024611994
31612_at,0.413038141
31613_at,0.095404264
31614_at,0.263058998
31615_i_at,0.263615347
31616_r_at,0.103563688
31617_at,0.233014712
31618_at,0.12554166
31619_at,0.154456911
31620_at,0.010332959
31621_s_at,0.08378008
31622_f_at,-0.456768753
31623_f_at,-0.238461791
31624_at,0.099053155
31625_at,0.299123442
31626_i_at,0.025867722
31627_f_at,-0.035046551
31628_at,0.201350665
31629_at,0.266404703
31630_at,0.143326561
31631_f_at,0.153640313
31632_at,0.078596537
31633_g_at,0.231441854
31634_at,0.086416853
31635_g_at,0.116338484
31636_s_at,0.088999148
31637_s_at,-0.019794306
31638_at,0.697909245
31639_f_at,0.232369423
31640_r_at,0.078376629
31641_s_at,0.123999759
31642_at,0.064872181
31643_at,-0.117125672
31644_at,0.176680136
31645_at,0.073544103
31646_at,0.268114038
31647_at,0.099315625
31648_at,0.039406399
31649_at,0.016101868
31650_g_at,0.132532204
31651_at,0.034691303
31652_at,0.077334007
31653_at,0.221790054
31654_at,0.176248815
31655_at,0.194069528
31656_at,-0.105135154
31657_at,-0.053197871
31658_at,0.037208942
31659_at,0.058521945
31660_at,-0.000301881
31661_at,0.329784293
31662_at,0.041598947
31663_at,-0.02102955
31664_at,0.113272338
31665_s_at,-0.069963536
31666_f_at,0.127061921
31667_r_at,0.028940128
31668_f_at,0.068118494
31669_s_at,0.013283126
31670_s_at,0.120809351
31671_at,-0.732025944
31672_g_at,-0.945890977
31673_s_at,-0.16483632
31674_s_at,-0.176097843
31675_s_at,-0.129664715
31676_at,0.168999916
31677_at,0.280285489
31678_at,0.167337809
31679_at,0.226041142
31680_at,-0.072875945
31681_at,0.110936401
31682_s_at,-0.566839489
31683_at,-0.145785676
31684_at,-0.042304234
31685_at,0.079491144
31686_at,0.026191753
31687_f_at,0.228538275
31688_at,0.013073095
31689_at,-0.198468023
31690_at,-0.121742338
31691_g_at,-0.456456593
31692_at,0.813904892
31693_f_at,0.350084173
31694_at,0.158193859
31695_g_at,0.126290022
31696_at,0.263596219
31697_s_at,0.027111499
31698_at,-0.113160349
31699_at,0.112695966
317_at,-1.213101825
31700_at,-0.061593605
31701_r_at,0.076582515
31702_at,0.309488165
31703_at,0.03898257
31704_at,0.212020428
31705_at,0.014108472
31706_at,0.272573991
31707_at,0.135773244
31708_at,0.245902945
31709_at,0.14924038
31710_at,0.186557686
31711_at,0.274603962
31712_at,0.08660518
31713_s_at,0.021736351
31714_at,0.052036695
31715_at,-0.0414669
31716_at,-0.069523126
31717_at,0.213538611
31718_at,0.33330606
31719_at,-2.91332039
31720_s_at,-2.733716686
31721_at,0.067963962
31722_at,0.015557053
31723_at,0.155366938
31724_at,0.096760318
31725_s_at,0.200330556
31726_at,0.020147685
31727_at,0.081672978
31728_at,0.026252334
31729_at,0.378161705
31730_at,0.407974189
31731_at,-0.041918085
31732_at,-0.018379795
31733_at,0.026720548
31734_at,0.057880543
31735_at,0.332853525
31736_at,0.04416989
31737_at,-0.455893145
31738_at,0.114625943
31739_at,0.110314232
31740_s_at,-0.047075081
31741_at,0.141338747
31742_at,0.025750573
31743_at,0.11190442
31744_at,0.028844515
31745_at,0.074896613
31746_at,0.238397999
31747_g_at,0.127415537
31748_at,0.05203225
31749_f_at,0.333562086
31750_at,0.11099681
31751_f_at,0.598853033
31752_at,0.061907136
31753_at,0.250835307
31754_at,-0.138070503
31755_at,0.23228623
31756_at,-0.021140063
31757_at,0.095825314
31758_at,0.194369216
31759_at,0.089937357
31760_at,0.072708946
31761_at,-0.066889465
31762_at,-0.254467549
31763_at,0.044079603
31764_at,0.042461789
31765_at,0.077748352
31766_s_at,0.24914578
31767_at,0.137676656
31768_at,0.824925984
31769_at,0.177431056
31770_at,-0.062272257
31771_at,0.308811473
31772_at,0.203684868
31773_at,-0.139327983
31774_at,0.197344757
31775_at,-0.015349962
31776_at,0.155159124
31777_at,0.042282872
31778_at,0.088493002
31779_s_at,0.057526701
31780_f_at,0.218971618
31781_at,0.060478241
31782_at,0.139711227
31783_at,0.204030624
31784_at,0.10536827
31785_f_at,0.017994331
31786_at,-0.273722725
31787_at,0.228996858
31788_at,-0.016378305
31789_at,0.223429885
31790_at,-0.091265951
31791_at,0.3169588
31792_at,-0.28909804
31793_at,0.223381271
31794_at,-0.282439014
31795_at,0.262015528
31796_at,-0.082061928
31797_at,0.928975298
31798_at,-2.413677737
31799_at,-0.055472074
318_at,-0.322303089
31800_at,-0.366187362
31801_at,-0.140116371
31802_at,0.014512324
31803_at,0.091830324
31804_f_at,-0.559121851
31805_at,0.09402981
31806_at,0.122193037
31807_at,0.228723526
31808_at,0.711680974
31809_at,-0.030664887
31810_g_at,0.111827295
31811_r_at,0.049242126
31812_at,0.281661473
31813_at,0.144764232
31814_i_at,0.007172453
31815_r_at,-0.166850365
31816_at,-0.327250401
31817_at,0.146874473
31818_at,0.118928863
31819_at,0.037486738
31820_at,-0.028633579
31821_at,0.059776989
31822_at,-0.206720459
31823_at,-0.170541895
31824_at,-0.200955271
31825_at,-0.365369119
31826_at,-0.064899253
31827_s_at,-0.485282908
31828_r_at,0.140626311
31829_r_at,-0.04277492
31830_s_at,-0.286203395
31831_at,-0.199657578
31832_at,0.014208745
31833_at,-0.173432994
31834_r_at,0.051231894
31835_at,0.052671047
31836_at,0.596303487
31837_at,-0.231103829
31838_at,0.001213915
31839_at,0.21199249
31840_at,0.123167317
31841_at,-0.023275607
31842_at,0.273992432
31843_at,0.08112909
31844_at,-0.455466687
31845_at,0.53718086
31846_at,-0.106120478
31847_at,0.098721804
31848_at,0.100477402
31849_at,-0.11099199
31850_at,-0.501624663
31851_at,0.132762794
31852_at,0.471737416
31853_at,0.478196506
31854_at,-0.564930176
31855_at,-0.398178407
31856_at,0.07903439
31857_r_at,0.085805115
31858_at,-0.181356571
31859_at,0.03491991
31860_at,0.295082492
31861_at,0.043622176
31862_at,-1.22238714
31863_at,0.348349047
31864_at,0.169933755
31865_at,0.391748342
31866_at,0.170934396
31867_at,-0.711104925
31868_at,0.245198052
31869_at,-0.646343787
31870_at,0.218938383
31871_r_at,-0.100429945
31872_at,-0.010467448
31873_at,0.539974264
31874_at,0.060862502
31875_at,0.008062989
31876_r_at,0.212830298
31877_at,0.166895223
31878_at,0.321292104
31879_at,-0.03601545
31880_at,0.699494783
31881_at,0.797515186
31882_at,0.059164686
31883_at,0.154783698
31884_at,-0.113869519
31885_at,-0.210306366
31886_at,-1.332758607
31887_at,0.114202222
31888_s_at,-0.323884869
31889_at,-0.234870299
31890_s_at,0.298974702
31891_at,-0.295194811
31892_at,-0.719480699
31893_at,0.10510642
31894_at,0.255265868
31895_at,0.141270627
31896_at,0.574066976
31897_at,-0.414978525
31898_at,-0.197694042
31899_at,0.109778109
319_g_at,-0.242025965
31900_at,-0.029220098
31901_at,-0.210784483
31902_at,0.087739842
31903_at,-0.010156649
31904_at,-0.141169847
31905_at,0.153351812
31906_at,0.122295376
31907_at,0.350302858
31908_at,0.073791573
31909_at,0.026190621
31910_at,0.046082653
31911_at,0.016471874
31912_at,0.064326948
31913_at,0.179525604
31914_at,-0.006851712
31915_at,0.105127135
31916_at,0.105310583
31917_at,0.066461736
31918_at,0.208162161
31919_at,0.252375383
31920_at,-0.07272793
31921_at,0.221230307
31922_i_at,0.312429409
31923_f_at,0.079311114
31924_at,0.059156977
31925_s_at,0.142531136
31926_at,-0.193319798
31927_s_at,-0.066260233
31928_at,0.061725296
31929_at,0.070404615
31930_f_at,0.22232661
31931_f_at,0.412364934
31932_f_at,0.3058232
31933_r_at,-0.022329633
31934_at,0.3207694
31935_s_at,-0.339422488
31936_s_at,-0.1239555
31937_at,0.290149545
31938_g_at,0.18675751
31939_at,-0.05777628
31940_s_at,0.144722168
31941_s_at,0.187691474
31942_at,-0.162406523
31943_g_at,-0.418944208
31944_at,-0.467908715
31945_s_at,-0.191302768
31946_s_at,0.292536651
31947_r_at,-0.00991664
31948_at,0.362334886
31949_at,-0.013324799
31950_at,0.059271659
31951_s_at,-0.186723246
31952_at,0.21277406
31953_f_at,1.216694063
31954_f_at,1.133777439
31955_at,0.374963023
31956_f_at,0.128798742
31957_r_at,0.130006643
31958_i_at,0.088465978
31959_at,0.109846873
31960_f_at,1.069549749
31961_r_at,0.005722059
31962_at,0.061576023
31963_at,0.183698536
31964_at,-0.138044587
31965_at,0.14589868
31966_at,-0.095370987
31967_at,0.22573265
31968_at,0.053743917
31969_i_at,0.390351537
31970_r_at,-0.155108272
31971_at,0.136911129
31972_at,0.134652678
31973_at,0.169389506
31974_at,0.105290081
31975_at,0.279236382
31976_at,0.068208379
31977_at,0.156273573
31978_at,0.323509292
31979_at,-0.227718588
31980_at,0.110919643
31981_at,0.115078522
31982_at,0.243982087
31983_at,0.422700835
31984_at,0.253935131
31985_at,-0.059211999
31986_at,0.070756381
31987_at,0.031559653
31988_at,0.092204522
31989_s_at,0.11652351
31990_at,0.039949327
31991_at,0.076202672
31992_f_at,0.399857987
31993_f_at,0.438424568
31994_at,-0.086188016
31995_g_at,0.291306803
31996_at,0.137481407
31997_at,0.225647306
31998_at,0.077563989
31999_at,0.230847468
320_at,0.080859415
32000_g_at,0.010955592
32001_s_at,-0.370927894
32002_at,0.102958641
32003_at,0.017284001
32004_s_at,-0.326013661
32005_at,0.097241881
32006_r_at,0.031102806
